created_at,text
2017-11-10 01:38:14,RT @MicrosoftEDU: How can you get Ss engaged with #STEM? Give them a challenge. Take the Maker Challenge Course here: https://t.co/FMyHTmq6…
2017-11-10 01:38:00,"@brianedunn Hi, Brian. We'd like to hear about the support you received! Feel free to answer this quick survey:… https://t.co/6Vl9hlXqCz"
2017-11-10 01:36:41,RT @VisualStudio: So you want to modernize your existing #dotNET apps to take advantage of #Windows Containers &amp; #Azure? Here you go: https…
2017-11-10 01:36:35,RT @whymicrosoft: We’re using Azure IoT Suite and Power BI to transform our hardware manufacturing and supply chain https://t.co/rggPBpoRcj…
2017-11-10 01:35:45,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 01:35:15,RT @Microsoft: .@SatyaNadella shares how fatherhood impacts his role as our CEO. #HitRefresh https://t.co/XqwhVF6KuX https://t.co/bW2oL64eLb
2017-11-10 01:35:09,"RT @MSPowerBI: Find out how #PowerBI Premium will evolve over time. Read the whitepaper:
https://t.co/WONWUPws8b"
2017-11-10 01:35:01,@HousemaidFear ? I know some super people working for MSFT.
2017-11-10 01:35:00,"How to plan and organize a business move

https://t.co/YWSjR44TSb"
2017-11-10 01:34:41,"RT @Azure: Join our free course and learn to implement, monitor, &amp; manage the most commonly used #Azure components: https://t.co/K44nJw97qu…"
2017-11-10 01:32:41,RT @Office: See how Resume Assistant in Microsoft Word can help you craft your best resume yet (now rolling out to Office Insiders): https:…
2017-11-10 01:32:36,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 01:32:12,"RT @Azure: Simple, scalable, cutting edge. Go from idea to deployment in a matter of clicks w/ Azure #MachineLearning Studio: https://t.co/…"
2017-11-10 01:31:28,RT @MSCloud: Via @CNBC: Microsoft #Azure is growing faster than #AWS &amp; big brands are behind the expansion. Read: https://t.co/p3GalESjhJ
2017-11-10 01:31:14,RT @Azure: Announcing automatic #OS upgrades for #Azure #VM scale sets! Learn more: https://t.co/pHy0MBLUOr
2017-11-10 01:28:49,"@ADFSnake Hi, James. Let's seek assistance from our Xbox team. We suggest that you contact them using this link:… https://t.co/UbTU18PAwn"
2017-11-10 01:28:48,"RT @msftsecurity: Thrive in the #GDPR era and accelerate your journey to compliance! Join our webinar 11/16 to learn how:
https://t.co/Vbrd…"
2017-11-10 01:28:31,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 01:27:58,"RT @SwiftKey: Today we're announcing Photo Themes, a new feature that lets you personalize your SwiftKey by putting any image you want as t…"
2017-11-10 01:27:02,"RT @GlassLewis: GL Proxy Season Insider, Nov. 9: Woolworths, Ardent Leisure, Microsoft, Sasol https://t.co/BWKImsGDD5 $SOL $MSFT $WOW $AAD…"
2017-11-10 01:25:20,"RT @GlassLewis: GL Proxy Season Insider, Nov. 9: Woolworths, Ardent Leisure, Microsoft, Sasol https://t.co/BWKImsGDD5 $SOL $MSFT $WOW $AAD…"
2017-11-10 01:25:02,"RT @Azure: Toasty treat - ✔️, Cheesy goodness - ✔️, Energy drinks - ✔️! We're all geared up. R U Ready for #MSFTConnect? https://t.co/9NTgN…"
2017-11-10 01:24:50,"GL Proxy Season Insider, Nov. 9: Woolworths, Ardent Leisure, Microsoft, Sasol https://t.co/BWKImsGDD5 $SOL $MSFT… https://t.co/1m9rJv2QAC"
2017-11-10 01:24:43,"RT @MSAdvAnalytics: How to create a great conversationalist using #Bot #Framework’s new visual #ConversationDesigner. Watch now:  
https://…"
2017-11-10 01:24:35,"New Intel GPU driver is out [15.60], brings HDR and FCU support for Surface Pro 4 and newer. https://t.co/tsGvD4y2xz

submitted by   /u/Pi…"
2017-11-10 01:24:35,"Xbox one X listed Game sizes https://t.co/2NJp3tDZU1 

Hey everyone

Since everyone is having issues making sure the 4K assets are install…"
2017-11-10 01:24:19,RT @MSAdvAnalytics: Go from idea to deployment in a matter of clicks.Get started with the #Azure #MachineLearning Studio: https://t.co/LP5n…
2017-11-10 01:24:13,@lindhartsen @getwired MSFT was on stage during the apple keynote announcing the new product…. if it’s not a real c… https://t.co/IAU05eDTM5
2017-11-10 01:24:00,"@GaryM0rley We're here to help, Gary! Let's get this resolved by following the resolution on this link:… https://t.co/Mr4optW7Td"
2017-11-10 01:23:57,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:23:47,RT @Office: See how Resume Assistant in Microsoft Word can help you craft your best resume yet (now rolling out to Office Insiders): https:…
2017-11-10 01:23:42,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:23:27,@Steve_MSFT So like... none of my PR's and issues then? Even the ones that were committee approved? 😟
2017-11-10 01:23:26,"RT @SwiftKey: Today we're announcing Photo Themes, a new feature that lets you personalize your SwiftKey by putting any image you want as t…"
2017-11-10 01:22:56,@JensJorgenson We've checked the Office build you're using and we've found out that it's an Insider build. We sugge… https://t.co/Mk7Bw92bcR
2017-11-10 01:22:44,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 01:22:00,RT @SwiftKey: Celebrate the release of Photo Themes with Nat Geo contributing photographer @keithladzinski's stunning photos as your backgr…
2017-11-10 01:21:36,RT @Traydavss: I don't see how guys be fr like fucking up they relationship.
2017-11-10 01:20:34,RT @MicrosoftTeams: Parent view only access and collaboration space permissions in #MicrosoftTeams for EDU #OneNote Class Notebooks! https:…
2017-11-10 01:20:30,"RT @SwiftKey: Today we're announcing Photo Themes, a new feature that lets you personalize your SwiftKey by putting any image you want as t…"
2017-11-10 01:20:06,"RT @MSPowerBI: Find out how #PowerBI Premium will evolve over time. Read the whitepaper:
https://t.co/WONWUPws8b"
2017-11-10 01:19:09,RT @MSCloud: Learn how to lead #digitaltransformation w/ Microsoft #cloud services at #MSTechSummit. Find a free event near you. https://t.…
2017-11-10 01:18:42,RT @Outlook: The FindTime add-in for Outlook is back! Thank you for your feedback. Download it here to make scheduling meetings a breeze: h…
